Data,IBOV,CDI Acumulado
2018-03-09,86371.41,5332.19005
2018-03-12,86900.43,5333.55053
2018-03-13,86383.85,5334.91136
2018-03-14,86050.96,5336.27254
2018-03-15,84928.2,5337.63407
2018-03-16,84886.49,5338.99594
2018-03-19,83913.06,5340.35816
2018-03-20,84163.8,5341.72073
2018-03-21,84976.59,5343.08365
2018-03-22,84767.88,5344.39714
2018-03-23,84377.19,5345.71095
2018-03-26,85087.86,5347.025083
2018-03-27,83808.06,5348.339539
2018-03-28,83874.14,5349.65432
2018-03-29,85365.56,5350.96942
2018-04-02,84666.44,5352.28485
2018-04-03,84623.46,5353.6006
2018-04-04,84359.69,5354.91667
2018-04-05,85209.66,5356.23307
2018-04-06,84820.42,5357.54979
2018-04-09,83307.23,5358.86683
2018-04-10,84510.36,5360.1842
2018-04-11,85245.59,5361.50189
2018-04-12,85443.53,5362.8199
2018-04-13,84334.41,5364.13824
2018-04-16,82861.58,5365.4569
2018-04-17,84086.13,5366.77589
2018-04-18,85776.46,5368.0952
2018-04-19,85824.26,5369.41484
2018-04-20,85550.09,5370.7348
2018-04-23,85602.5,5372.05508
2018-04-24,85469.08,5373.37569
2018-04-25,85044.39,5374.69662
2018-04-26,86383.2,5376.01788
2018-04-27,86444.66,5377.33946
2018-04-30,86115.5,5378.66137
2018-05-02,84547.09,5379.9836
2018-05-03,83288.14,5381.30616
2018-05-04,83118.03,5382.62904
2018-05-07,82714.43,5383.95225
2018-05-08,82956.05,5385.27578
2018-05-09,84265.49,5386.59964
2018-05-10,85861.2,5387.92382
2018-05-11,85220.24,5389.24833
2018-05-14,85232.18,5390.57317
2018-05-15,85130.42,5391.89833
2018-05-16,86536.97,5393.22382
2018-05-17,83621.95,5394.54963
2018-05-18,83081.88,5395.87577
2018-05-21,81815.32,5397.20224
2018-05-22,82738.88,5398.52903
2018-05-23,80867.29,5399.85615
2018-05-24,80122.31,5401.18359
2018-05-25,78897.66,5402.51136
2018-05-28,75355.84,5403.83946
2018-05-29,76071.97,5405.16788
2018-05-30,76753.61,5406.49663
2018-05-31,76996.68,5407.161169999999
2018-06-01,77239.75,5407.82571
2018-06-04,78596.06,5409.15511
2018-06-05,76641.72,5410.48484
2018-06-06,76117.22,5411.8149
2018-06-07,73851.46,5413.14528
2018-06-08,72942.07,5414.47599
2018-06-11,72307.77,5415.80703
2018-06-12,72754.13,5417.13839
2018-06-13,72122.14,5418.47008
2018-06-14,71421.19,5419.8021
2018-06-15,70757.73,5421.13445
2018-06-18,69814.74,5422.46712
2018-06-19,71394.34,5423.80012
2018-06-20,72123.41,5425.13345
2018-06-21,70074.9,5426.46711
2018-06-22,70640.65,5427.8011
2018-06-25,70952.97,5429.13541
2018-06-26,71404.59,5430.47005
2018-06-27,70609.01,5431.80502
2018-06-28,71766.53,5433.14032
2018-06-29,72762.52,5434.47595
2018-07-02,72839.74,5435.8119
2018-07-03,73667.76,5437.14818
2018-07-04,74743.12,5438.48479
2018-07-05,74553.06,5439.82173
2018-07-06,75010.39,5441.159
2018-07-09,74936.38500000001,5442.4966
2018-07-10,74862.38,5443.83453
2018-07-11,74398.55,5445.17278
2018-07-12,75856.23,5446.51136
2018-07-13,76594.36,5447.85027
2018-07-16,76652.59,5449.18951
2018-07-17,78130.3,5450.52908
2018-07-18,77362.64,5451.86898
2018-07-19,77486.84,5453.20921
2018-07-20,78571.29,5454.54977
2018-07-23,77996.12,5455.89066
2018-07-24,79154.99,5457.23188
2018-07-25,80218.05,5458.57343
2018-07-26,79405.34,5459.91531
2018-07-27,79866.11,5461.25752
2018-07-30,80275.6,5462.60006
2018-07-31,79220.44,5463.94293
2018-08-01,79301.65,5465.28613
2018-08-02,79636.69,5466.62966
2018-08-03,81434.98,5467.97352
2018-08-06,81050.76,5469.31771
2018-08-07,80346.53,5470.66223
2018-08-08,79151.7,5472.00708
2018-08-09,78767.99,5473.35226
2018-08-10,76514.36,5474.69777
2018-08-13,77496.46,5476.04361
2018-08-14,78602.12,5477.38978
2018-08-15,77077.5,5478.73628
2018-08-16,76818.72,5480.08311
2018-08-17,76028.51,5481.43028
2018-08-20,76327.89,5482.77778
2018-08-21,75180.4,5484.12561
2018-08-22,76902.31,5485.47377
2018-08-23,75633.77,5486.82226
2018-08-24,76262.24,5488.17108
2018-08-27,77929.69,5489.52023
2018-08-28,77473.18,5490.86972
2018-08-29,78388.84,5492.21954
2018-08-30,76404.1,5493.56969
2018-08-31,76677.53,5494.92017
2018-09-03,76192.74,5496.27098
2018-09-04,74711.8,5497.62213
2018-09-05,75092.27,5498.97361
2018-09-06,76416.02,5500.32542
2018-09-10,76436.36,5501.67756
2018-09-11,74656.51,5503.03003
2018-09-12,75124.81,5504.38284
2018-09-13,74686.68,5505.73598
2018-09-14,75429.1,5507.08945
2018-09-17,76788.86,5508.44325
2018-09-18,78313.97,5509.79739
2018-09-19,78168.66,5511.15186
2018-09-20,78116.02,5512.50666
2018-09-21,79444.29,5513.8618
2018-09-24,77984.19,5515.21727
2018-09-25,78630.15,5516.57307
2018-09-26,78656.16,5517.92921
2018-09-27,80000.09,5519.28568
2018-09-28,79342.43,5520.64248
2018-10-01,78623.66,5522.00168
2018-10-02,81612.28,5523.36121
2018-10-03,83273.4,5524.72108
2018-10-04,82952.81,5526.08128
2018-10-05,82321.52,5527.44181
2018-10-08,86083.92,5528.80268
2018-10-09,86087.55,5530.16388
2018-10-10,83679.12,5531.52542
2018-10-11,82921.08,5532.8873
2018-10-15,83359.77,5534.24951
2018-10-16,85717.57,5535.61206
2018-10-17,85763.96,5536.97494
2018-10-18,83847.12,5538.33816
2018-10-19,84219.75,5539.70171
2018-10-22,85596.7,5541.0656
2018-10-23,85300.04,5542.42982
2018-10-24,83063.56,5543.79438
2018-10-25,84083.51,5545.15928
2018-10-26,85719.88,5546.52451
2018-10-29,83796.71,5547.89008
2018-10-30,86885.71,5549.25598
2018-10-31,87423.55,5550.62222
2018-11-01,88419.05,5551.9888
2018-11-05,89598.16,5553.35571
2018-11-06,88668.92,5554.72296
2018-11-07,87714.35,5556.09055
2018-11-08,85620.14,5557.45847
2018-11-09,85641.22,5558.82673
2018-11-12,85524.7,5560.19533
2018-11-13,84914.11,5561.56426
2018-11-14,85973.06,5562.93353
2018-11-16,88515.27,5564.30314
2018-11-19,87900.84,5565.67309
2018-11-20,87584.82,5567.04337
2018-11-21,87268.8,5568.41399
2018-11-22,87477.44,5569.78495
2018-11-23,86230.23,5571.15624
2018-11-26,85546.51,5572.52787
2018-11-27,87891.18,5573.89984
2018-11-28,89250.83,5575.27215
2018-11-29,89709.57,5576.6448
2018-11-30,89504.03,5578.01778
2018-12-03,89820.09,5579.3911
2018-12-04,88624.45,5580.76476
2018-12-05,89039.8,5582.13876
2018-12-06,88846.49,5583.5131
2018-12-07,88115.08,5584.88777
2018-12-10,85914.71,5586.26278
2018-12-11,86419.58,5587.63813
2018-12-12,86977.46,5589.01382
2018-12-13,87837.59,5590.38985
2018-12-14,87449.51,5591.76622
2018-12-17,86399.68,5593.14293
2018-12-18,86610.5,5594.51998
2018-12-19,85673.53,5595.89736
2018-12-20,85269.3,5597.27508
2018-12-21,85697.16,5598.65314
2018-12-24,85416.63500000001,5600.03154
2018-12-26,85136.11,5601.41028
2018-12-27,85460.21,5602.78936
2018-12-28,87887.27,5604.16878
2018-12-31,89449.79500000001,5605.54854
2019-01-02,91012.32,5606.92864
2019-01-03,91564.26,5608.30908
2019-01-04,91840.8,5609.68986
2019-01-07,91699.05,5611.07098
2019-01-08,92031.86,5612.45244
2019-01-09,93613.05,5613.83424
2019-01-10,93805.94,5615.21638
2019-01-11,93658.31,5616.59886
2019-01-14,94474.13,5617.98168
2019-01-15,94055.72,5619.36484
2019-01-16,94393.08,5620.74834
2019-01-17,95351.09,5622.13218
2019-01-18,96096.75,5623.51636
2019-01-21,96009.78,5624.90088
2019-01-22,95103.38,5626.28574
2019-01-23,96558.43,5627.67095
2019-01-24,97677.2,5629.0565
2019-01-25,96560.54000000001,5630.44239
2019-01-28,95443.88,5631.82862
2019-01-29,95639.33,5633.21519
2019-01-30,96996.21,5634.6021
2019-01-31,97393.75,5635.98935
2019-02-01,97861.28,5637.37694
2019-02-04,98588.64,5638.76488
2019-02-05,98311.21,5640.15316
2019-02-06,94635.57,5641.54178
2019-02-07,94405.6,5642.93074
2019-02-08,95343.11,5644.32004
2019-02-11,94412.92,5645.70969
2019-02-12,96168.4,5647.09968
2019-02-13,95842.41,5648.49001
2019-02-14,98015.1,5649.88068
2019-02-15,97525.91,5651.27169
2019-02-18,96509.89,5652.66305
2019-02-19,97659.16,5654.05475
2019-02-20,96544.82,5655.44679
2019-02-21,96932.28,5656.83918
2019-02-22,97885.6,5658.23191
2019-02-25,97239.9,5659.62498
2019-02-26,97602.5,5661.01839
2019-02-27,97307.32,5662.41215
2019-02-28,95584.35,5663.80625
2019-03-01,94603.76,5665.20069
2019-03-04,94474.8,5665.66562
2019-03-05,94345.84,5666.13055
2019-03-06,94216.88,5666.59548
2019-03-07,94340.18,5667.99061
2019-03-08,95364.86,5669.38608
2019-03-11,98026.62,5670.7819
2019-03-12,97828.04,5672.17806
2019-03-13,98903.89,5673.57456
2019-03-14,98604.67,5674.97141
2019-03-15,99136.74,5676.3686
2019-03-18,99993.93,5677.76614
2019-03-19,99588.38,5679.16402
2019-03-20,98041.38,5680.56224
2019-03-21,96729.08,5681.96081
2019-03-22,93735.16,5683.35972
2019-03-25,93662.01,5684.75898
2019-03-26,95306.82,5686.15858
2019-03-27,91903.41,5687.55853
2019-03-28,94388.94,5688.95882
2019-03-29,95414.56,5690.35946
2019-04-01,96054.46,5691.76044
2019-04-02,95386.76,5693.16177
2019-04-03,94491.48,5694.56344
2019-04-04,96313.07,5695.96546
2019-04-05,97108.17,5697.36782
2019-04-08,97369.29,5698.77053
2019-04-09,96291.79,5700.17358
2019-04-10,95953.45,5701.57698
2019-04-11,94754.7,5702.98072
2019-04-12,92875.0,5704.38481
2019-04-15,93082.97,5705.78924
2019-04-16,94333.31,5707.19402
2019-04-17,93284.75,5708.59915
2019-04-18,94578.26,5710.00462
2019-04-22,94588.06,5711.41044
2019-04-23,95923.24,5712.8166
2019-04-24,95045.43,5714.22311
2019-04-25,96552.03,5715.62997
2019-04-26,96236.04,5717.03717
2019-04-29,96187.75,5718.44472
2019-04-30,96353.33,5719.85262
2019-05-02,95527.62,5721.26086
2019-05-03,96007.89,5722.66945
2019-05-06,95008.66,5724.07839
2019-05-07,94388.73,5725.48767
2019-05-08,95596.61,5726.8973
2019-05-09,94807.85,5728.30728
2019-05-10,94257.56,5729.7176
2019-05-13,91726.54,5731.12827
2019-05-14,92092.44,5732.53929
2019-05-15,91623.44,5733.95066
2019-05-16,90024.47,5735.36237
2019-05-17,89992.73,5736.77443
2019-05-20,91946.19,5738.18684
2019-05-21,94484.63,5739.5996
2019-05-22,94360.66,5741.0127
2019-05-23,93910.03,5742.42615
2019-05-24,93627.8,5743.83995
2019-05-27,94864.25,5745.2541
2019-05-28,96392.76,5746.6686
2019-05-29,96566.55,5748.08344
2019-05-30,97457.36,5749.49863
2019-05-31,97030.32,5750.91417
2019-06-03,97020.48,5752.33006
2019-06-04,97380.28,5753.7463
2019-06-05,95998.75,5755.16289
2019-06-06,97204.85,5756.57983
2019-06-07,97821.26,5757.99711
2019-06-10,97466.69,5759.41474
2019-06-11,98960.0,5760.83272
2019-06-12,98320.88,5762.25105
2019-06-13,98773.7,5763.66973
2019-06-14,98040.06,5765.08876
2019-06-17,97623.25,5766.50814
2019-06-18,99404.39,5767.92787
2019-06-19,100303.41,5769.34795
2019-06-20,101158.025,5770.058165
2019-06-21,102012.64,5770.76838
2019-06-24,102062.33,5772.18916
2019-06-25,100092.95,5773.61029
2019-06-26,100688.63,5775.03177
2019-06-27,100723.97,5776.4536
2019-06-28,100967.2,5777.87578
2019-07-01,101339.68,5779.29831
2019-07-02,100605.17,5780.72119
2019-07-03,102043.11,5782.14442
2019-07-04,103636.17,5783.568
2019-07-05,104089.47,5784.99193
2019-07-08,104530.22,5786.41621
2019-07-09,105173.64,5787.84084
2019-07-10,105817.06,5789.26582
2019-07-11,105146.44,5790.69115
2019-07-12,103905.99,5792.11683
2019-07-15,103802.69,5793.54286
2019-07-16,103775.41,5794.96924
2019-07-17,103855.53,5796.39598
2019-07-18,104716.59,5797.82307
2019-07-19,103451.93,5799.25051
2019-07-22,103949.46,5800.6783
2019-07-23,103704.28,5802.10644
2019-07-24,104119.54,5803.53493
2019-07-25,102654.58,5804.96377
2019-07-26,102818.93,5806.39297
2019-07-29,103482.63,5807.82252
2019-07-30,102932.76,5809.25242
2019-07-31,101812.13,5810.68267
2019-08-01,102125.94,5812.00464
2019-08-02,102673.68,5813.32691
2019-08-05,100097.75,5814.64948
2019-08-06,102163.69,5815.97235
2019-08-07,102782.37,5817.29552
2019-08-08,104115.23,5818.61899
2019-08-09,103996.16,5819.94276
2019-08-12,101915.22,5821.26683
2019-08-13,103299.47,5822.5912
2019-08-14,100258.01,5823.91588
2019-08-15,99056.91,5825.24086
2019-08-16,99805.78,5826.56614
2019-08-19,99468.67,5827.89172
2019-08-20,99222.25,5829.2176
2019-08-21,101201.9,5830.54378
2019-08-22,100011.28,5831.87027
2019-08-23,97667.49,5833.19706
2019-08-26,96429.6,5834.52415
2019-08-27,97276.19,5835.85154
2019-08-28,98193.53,5837.17923
2019-08-29,100524.43,5838.50723
2019-08-30,101134.61,5839.83553
2019-09-02,100625.74,5841.16413
2019-09-03,99680.83,5842.49303
2019-09-04,101200.89,5843.82223
2019-09-05,102243.0,5845.15174
2019-09-06,102935.43,5846.48155
2019-09-09,103180.59,5847.81166
2019-09-10,103031.5,5849.14207
2019-09-11,103445.6,5850.47279
2019-09-12,104370.91,5851.80381
2019-09-13,103501.18,5853.13513
2019-09-16,103680.41,5854.46676
2019-09-17,104616.86,5855.79869
2019-09-18,104531.93,5857.13092
2019-09-19,104339.16,5858.35343
2019-09-20,104817.4,5859.5762
2019-09-23,104637.82,5860.79922
2019-09-24,103875.66,5862.0225
2019-09-25,104480.98,5863.24603
2019-09-26,105319.4,5864.46982
2019-09-27,105077.63,5865.69386
2019-09-30,104745.32,5866.91816
2019-10-01,104053.4,5868.14271
2019-10-02,101031.44,5869.36752
2019-10-03,101516.04,5870.59259
2019-10-04,102551.32,5871.81791
2019-10-07,100572.77,5873.04349
2019-10-08,99981.4,5874.26932
2019-10-09,101248.78,5875.49541
2019-10-10,101817.13,5876.72176
2019-10-11,103831.92,5877.94836
2019-10-14,104301.58,5879.17522
2019-10-15,104489.56,5880.40233
2019-10-16,105422.8,5881.6297
2019-10-17,105015.77,5882.85733
2019-10-18,104728.89,5884.08521
2019-10-21,106022.28,5885.31335
2019-10-22,107381.11,5886.54174
2019-10-23,107543.59,5887.77039
2019-10-24,106986.15,5888.9993
2019-10-25,107363.77,5890.22846
2019-10-28,108187.06,5891.45788
2019-10-29,107556.26,5892.68756
2019-10-30,108407.54,5893.91749
2019-10-31,107219.83,5895.03644
2019-11-01,108195.63,5896.1556
2019-11-04,108779.33,5897.27498
2019-11-05,108719.02,5898.39457
2019-11-06,108360.22,5899.51437
2019-11-07,109580.57,5900.63439
2019-11-08,107628.98,5901.75462
2019-11-11,108367.44,5902.87506
2019-11-12,106751.11,5903.99571
2019-11-13,106059.95,5905.11658
2019-11-14,106556.88,5906.23766
2019-11-18,106269.25,5907.35895
2019-11-19,105864.18,5908.48045
2019-11-20,106680.45499999999,5909.60217
2019-11-21,107496.73,5910.7241
2019-11-22,108692.28,5911.84624
2019-11-25,108423.93,5912.9686
2019-11-26,107059.4,5914.09117
2019-11-27,107707.75,5915.21395
2019-11-28,108290.09,5916.33695
2019-11-29,108233.28,5917.46016
2019-12-02,108927.83,5918.58358
2019-12-03,108956.02,5919.70722
2019-12-04,110300.93,5920.83107
2019-12-05,110622.27,5921.95513
2019-12-06,111125.75,5923.07941
2019-12-09,110977.23,5924.2039
2019-12-10,110672.01,5925.3286
2019-12-11,110963.87,5926.45352
2019-12-12,112199.74,5927.46627
2019-12-13,112564.86,5928.47919
2019-12-16,111896.04,5929.49228
2019-12-17,112615.66,5930.50554
2019-12-18,114314.65,5931.51898
2019-12-19,115131.25,5932.53259
2019-12-20,115121.08,5933.54637
2019-12-23,115863.29,5934.56033
2019-12-24,116533.245,5935.57446
2019-12-26,117203.2,5936.58876
2019-12-27,116533.98,5937.60324
2019-12-30,115645.34,5938.61789
2019-12-31,117109.22,5939.63271
2020-01-02,118573.1,5940.64771
2020-01-03,117706.66,5941.66288
2020-01-06,116877.92,5942.67822
2020-01-07,116661.94,5943.69374
2020-01-08,116247.03,5944.70943
2020-01-09,115947.11,5945.7253
2020-01-10,115503.42,5946.74134
2020-01-13,117325.28,5947.75755
2020-01-14,117632.4,5948.77394
2020-01-15,116414.35,5949.7905
2020-01-16,116704.21,5950.80723
2020-01-17,118478.3,5951.82414
2020-01-20,118861.63,5952.84122
2020-01-21,117026.04,5953.85847
2020-01-22,118391.36,5954.8759
2020-01-23,119527.63,5955.8935
2020-01-24,118376.36,5956.91128
2020-01-27,114481.84,5957.92923
2020-01-28,116478.98,5958.94735
2020-01-29,115384.84,5959.96565
2020-01-30,115528.04,5960.98412
2020-01-31,113760.57,5962.00277
2020-02-03,114629.21,5963.02159
2020-02-04,115556.71,5964.04058
2020-02-05,116028.27,5965.05975
2020-02-06,115189.97,5966.02233
2020-02-07,113770.29,5966.98507
2020-02-10,112570.3,5967.94796
2020-02-11,115370.61,5968.91101
2020-02-12,116674.13,5969.87421
2020-02-13,115662.4,5970.83757
2020-02-14,114380.71,5971.80108
2020-02-17,115309.08,5972.76475
2020-02-18,114977.29,5973.72858
2020-02-19,116517.59,5974.69256
2020-02-20,114586.24,5975.6567
2020-02-21,113681.42,5976.62099
2020-02-24,111027.04333333333,5976.9424733333335
2020-02-25,108372.66666666666,5977.263956666667
2020-02-26,105718.29,5977.58544
2020-02-27,102983.54,5978.55004
2020-02-28,104171.57,5979.5148
2020-03-02,106625.41,5980.47971
2020-03-03,105537.14,5981.44478
2020-03-04,107224.22,5982.41001
2020-03-05,102233.24,5983.37539
2020-03-06,97996.77,5984.34093
2020-03-09,86067.2,5985.30662
2020-03-10,92214.47,5986.27247
2020-03-11,85171.13,5987.23848
2020-03-12,72582.53,5988.20464
2020-03-13,82677.91,5989.17096
2020-03-16,71168.05,5990.13743
2020-03-17,74617.24,5991.10406
2020-03-18,66894.95,5992.07084
2020-03-19,68331.8,5992.92334
2020-03-20,67069.36,5993.77596
2020-03-23,63569.62,5994.6287
2020-03-24,69729.3,5995.48156
2020-03-25,74955.57,5996.33454
2020-03-26,77709.66,5997.18764
2020-03-27,73428.78,5998.04086
2020-03-30,74639.48,5998.89421
2020-03-31,73019.76,5999.74768
2020-04-01,70966.7,6000.60127
2020-04-02,72253.46,6001.45498
2020-04-03,69537.56,6002.30881
2020-04-06,74072.98,6003.16276
2020-04-07,76358.09,6004.01683
2020-04-08,78624.62,6004.87103
2020-04-09,77681.94,6005.72535
2020-04-13,78835.82,6006.57979
2020-04-14,79918.36,6007.43435
2020-04-15,78831.46,6008.28903
2020-04-16,77811.85,6009.14383
2020-04-17,78990.29,6009.99875
2020-04-20,78972.76,6010.8538
2020-04-22,80687.15,6011.70897
2020-04-23,79673.3,6012.56426
2020-04-24,75330.61,6013.41967
2020-04-27,78238.6,6014.2752
2020-04-28,81312.23,6015.13085
2020-04-29,83170.8,6015.98663
2020-04-30,80505.89,6016.84253
2020-05-04,78876.22,6017.69855
2020-05-05,79470.78,6018.55469
2020-05-06,79063.68,6019.41095
2020-05-07,78118.57,6020.09384
2020-05-08,80263.35,6020.77681
2020-05-11,79064.6,6021.45986
2020-05-12,77871.95,6022.14299
2020-05-13,77772.2,6022.82619
2020-05-14,79010.81,6023.50947
2020-05-15,77556.62,6024.19283
2020-05-18,81194.29,6024.87627
2020-05-19,80742.35,6025.55978
2020-05-20,81319.45,6026.24337
2020-05-21,83027.09,6026.92704
2020-05-22,82173.21,6027.61079
2020-05-25,85663.48,6028.29461
2020-05-26,85468.91,6028.97851
2020-05-27,87946.25,6029.66249
2020-05-28,86949.09,6030.34655
2020-05-29,87402.59,6031.03069
2020-06-01,88620.1,6031.7149
2020-06-02,91046.38,6032.39919
2020-06-03,93002.14,6033.08356
2020-06-04,93828.61,6033.76801
2020-06-05,94637.06,6034.45253
2020-06-08,97644.67,6035.13713
2020-06-09,96746.55,6035.82181
2020-06-10,94685.98,6036.50657
2020-06-11,93740.625,6036.848985
2020-06-12,92795.27,6037.1914
2020-06-15,92375.52,6037.87631
2020-06-16,93531.17,6038.5613
2020-06-17,95547.29,6039.24637
2020-06-18,96125.24,6039.75618
2020-06-19,96572.1,6040.26604
2020-06-22,95335.96,6040.77594
2020-06-23,95975.16,6041.28588
2020-06-24,94377.36,6041.79587
2020-06-25,95983.09,6042.3059
2020-06-26,93834.49,6042.81597
2020-06-29,95735.35,6043.32609
2020-06-30,95055.82,6043.83625
2020-07-01,96203.2,6044.34645
2020-07-02,96234.96,6044.85669
2020-07-03,96764.85,6045.36698
2020-07-06,98937.16,6045.87731
2020-07-07,97761.04,6046.38768
2020-07-08,99769.88,6046.8981
2020-07-09,99160.33,6047.40856
2020-07-10,100031.83,6047.91906
2020-07-13,98697.06,6048.42961
2020-07-14,100440.23,6048.9402
2020-07-15,101790.54,6049.45083
2020-07-16,100553.27,6049.96151
2020-07-17,102888.25,6050.47223
2020-07-20,104426.37,6050.98299
2020-07-21,104309.74,6051.49379
2020-07-22,104289.57,6052.00464
2020-07-23,102293.31,6052.51553
2020-07-24,102381.58,6053.02646
2020-07-27,104477.08,6053.53744
2020-07-28,104109.07,6054.04846
2020-07-29,105605.17,6054.55952
2020-07-30,105008.7,6055.07063
2020-07-31,102912.24,6055.58178
2020-08-03,102829.96,6056.09297
2020-08-04,101215.87,6056.60421
2020-08-05,102801.76,6057.11549
2020-08-06,104125.64,6057.56791
2020-08-07,102775.55,6058.02036
2020-08-10,103444.48,6058.47285
2020-08-11,102174.4,6058.92537
2020-08-12,102117.79,6059.37793
2020-08-13,100460.6,6059.83052
2020-08-14,101353.45,6060.28314
2020-08-17,99595.41,6060.7358
2020-08-18,102065.35,6061.18849
2020-08-19,100853.72,6061.64121
2020-08-20,101467.87,6062.09397
2020-08-21,101521.29,6062.54676
2020-08-24,102297.95,6062.99959
2020-08-25,102117.64,6063.45245
2020-08-26,100627.33,6063.90534
2020-08-27,100623.64,6064.35827
2020-08-28,102142.93,6064.81123
2020-08-31,99369.15,6065.26422
2020-09-01,102167.65,6065.71725
2020-09-02,101911.13,6066.17031
2020-09-03,100721.36,6066.62341
2020-09-04,101241.73,6067.07654
2020-09-08,100050.43,6067.5297
2020-09-09,101292.05,6067.9829
2020-09-10,98834.59,6068.43613
2020-09-11,98363.22,6068.8894
2020-09-14,100274.52,6069.3427
2020-09-15,100297.91,6069.79603
2020-09-16,99675.68,6070.2494
2020-09-17,100097.83,6070.7028
2020-09-18,98289.71,6071.15623
2020-09-21,96990.72,6071.6097
2020-09-22,97293.54,6072.0632
2020-09-23,95734.82,6072.51674
2020-09-24,97012.07,6072.97031
2020-09-25,96999.38,6073.42391
2020-09-28,94666.37,6073.87755
2020-09-29,93580.35,6074.33122
2020-09-30,94603.38,6074.78493
2020-10-01,95478.52,6075.23867
2020-10-02,94015.68,6075.69244
2020-10-05,96089.19,6076.14625
2020-10-06,95615.03,6076.60009
2020-10-07,95526.26,6077.05397
2020-10-08,97919.73,6077.50788
2020-10-09,97483.31,6077.96182
2020-10-13,98502.82,6078.4158
2020-10-14,99334.43,6078.86981
2020-10-15,99054.06,6079.32385
2020-10-16,98309.12,6079.77793
2020-10-19,98657.65,6080.23204
2020-10-20,100539.83,6080.68619
2020-10-21,100552.44,6081.14037
2020-10-22,101917.73,6081.59458
2020-10-23,101259.75,6082.04883
2020-10-26,101016.96,6082.50311
2020-10-27,99605.54,6082.95743
2020-10-28,95368.76,6083.41178
2020-10-29,96582.16,6083.86616
2020-10-30,93952.4,6084.32058
2020-11-03,95979.71,6084.77503
2020-11-04,97866.81,6085.22952
2020-11-05,100751.4,6085.68404
2020-11-06,100925.11,6086.13859
2020-11-09,103515.16,6086.59318
2020-11-10,105066.96,6087.0478
2020-11-11,104808.83,6087.50246
2020-11-12,102507.01,6087.95715
2020-11-13,104723.0,6088.41187
2020-11-16,106429.92,6088.86663
2020-11-17,107248.63,6089.32142
2020-11-18,106119.09,6089.77625
2020-11-19,106669.9,6090.23111
2020-11-20,106042.48,6090.686
2020-11-23,107378.92,6091.14093
2020-11-24,109786.3,6091.59589
2020-11-25,110132.53,6092.05089
2020-11-26,110227.09,6092.50592
2020-11-27,110575.47,6092.96098
2020-11-30,108893.32,6093.41608
2020-12-01,111399.91,6093.87121
2020-12-02,111878.53,6094.32638
2020-12-03,112291.59,6094.78158
2020-12-04,113750.22,6095.23681
2020-12-07,113589.77,6095.69208
2020-12-08,113793.06,6096.14738
2020-12-09,113001.16,6096.60272
2020-12-10,115128.63,6097.05809
2020-12-11,115128.0,6097.51349
2020-12-14,114611.12,6097.96893
2020-12-15,116148.63,6098.4244
2020-12-16,117857.35,6098.87991
2020-12-17,118400.57,6099.33545
2020-12-18,118023.67,6099.79102
2020-12-21,115822.57,6100.24663
2020-12-22,116636.18,6100.70227
2020-12-23,117806.85,6101.15795
2020-12-24,118465.275,6101.61366
2020-12-28,119123.7,6102.0694
2020-12-29,119409.15,6102.52518
2020-12-30,119017.24,6102.98099
2020-12-31,118935.975,6103.43684
2021-01-04,118854.71,6103.89272
2021-01-05,119376.21,6104.34863
2021-01-06,119100.08,6104.80458
2021-01-07,122385.92,6105.26056
2021-01-08,125076.63,6105.71658
2021-01-11,123255.13,6106.17263
2021-01-12,123998.0,6106.62871
2021-01-13,121933.08,6107.08483
2021-01-14,123480.52,6107.54098
2021-01-15,120348.8,6107.99717
2021-01-18,121241.63,6108.45339
2021-01-19,120636.39,6108.90964
2021-01-20,119646.4,6109.36593
2021-01-21,118328.99,6109.82225
2021-01-22,117380.49,6110.27861
2021-01-25,116922.275,6110.735
2021-01-26,116464.06,6111.19142
2021-01-27,115882.3,6111.64788
2021-01-28,118883.25,6112.10437
2021-01-29,115067.55,6112.5609
2021-02-01,117517.57,6113.01746
2021-02-02,118233.81,6113.47406
2021-02-03,119724.72,6113.93069
2021-02-04,119260.82,6114.38735
2021-02-05,120240.26,6114.84405
2021-02-08,119696.36,6115.30078
2021-02-09,119471.62,6115.75755
2021-02-10,118435.33,6116.21435
2021-02-11,119299.83,6116.67118
2021-02-12,119428.72,6117.12805
2021-02-15,119737.74333333333,6117.28035
2021-02-16,120046.76666666666,6117.432650000001
2021-02-17,120355.79,6117.58495
2021-02-18,119198.97,6118.04189
2021-02-19,118430.53,6118.49886
2021-02-22,112667.7,6118.95586
2021-02-23,115227.46,6119.4129
2021-02-24,115667.78,6119.86997
2021-02-25,112256.36,6120.32708
2021-02-26,110035.17,6120.78422
2021-03-01,110334.83,6121.2414
2021-03-02,111539.8,6121.69861
2021-03-03,111183.95,6122.15585
2021-03-04,112690.17,6122.61313
2021-03-05,115202.23,6123.07044
2021-03-08,110611.58,6123.52779
2021-03-09,111330.62,6123.98517
2021-03-10,112776.49,6124.44258
2021-03-11,114983.76,6124.90003
2021-03-12,114160.4,6125.35751
2021-03-15,114850.74,6125.81503
2021-03-16,114018.78,6126.27258
2021-03-17,116549.44,6126.73017
2021-03-18,114835.43,6127.36609
2021-03-19,116221.58,6128.00208
2021-03-22,114978.86,6128.63814
2021-03-23,113261.8,6129.27426
2021-03-24,112064.19,6129.91045
2021-03-25,113749.9,6130.5467
2021-03-26,114780.62,6131.18302
